BrierBest,BrierRest,BrierAll,BrierMP,QuestionID,BrierNotWorst,RepBest
0.0123944494284719,0.0471370216710392,0.00932717295266688,0.00951962088018159,65,0.0471370216710392,-0.475868430183333
0.0504597289354601,0.0598938956041371,0.0536976897814184,0.0209074975272834,66,0.0466602145476316,-0.0471737547266667
0.27625771707947,0.183534961160568,0.198661536613659,0.10319802423228,109,0.195421127793903,-0.481370263173333
0.0979075668691642,0.0706051237143286,0.0832394016833935,0.0530524758324778,110,0.0837201796759995,-0.437391490706667
0.143860454389404,0.159403250225228,0.140586996378069,0.283973552857518,112,0.154400994371594,-0.4732634478
0.0507524915156829,0.0434995603643863,0.0408125497240093,0.0607252877322206,126,0.0453685472235919,-0.466436901413333
0.17526033133047,0.106145998694852,0.145005142295363,0.13267008936988,127,0.114861112292076,-0.468398157916667
0.0544201515261618,0.034281923331379,0.0400416923701654,0.0290735252207598,131,0.0400539517319411,-0.239795313663333
0.0800287199278077,0.253493699790445,0.159107849393948,0.0524473335917938,139,0.113689642899753,-0.2582493756
0.318851582669392,0.370832350718692,0.35411768455135,0.257772127956256,140,0.390647362723324,-0.222151426983333
0.0613164803127916,0.0250439453182933,0.023202716112576,0.0176286901918037,143,0.0221198552150462,-0.460206325943333
0.183105873074401,0.235134707044905,0.199917680106797,0.0968222648925335,147,0.214534315604628,-0.458643785556667
0.157310228140419,0.123410306713982,0.123042655517602,0.0653079188576641,156,0.127627890623217,-0.461441693453333
0.38219569693282,0.413943968365606,0.389995786625871,0.389638857188963,164,0.408793600795979,-0.424428913616667
0.362298803654955,0.257275111520462,0.290581553343496,0.409319452261663,168,0.271304598093671,-0.406002216026667
0.127842224003255,0.221458656421062,0.183557541078688,0.0452203426634574,169,0.182704352092533,-0.204811698773333
0.499120537018852,0.773473760728766,0.581286510918107,0.723385723731273,170,0.510550897877629,-0.394393753556667
0.0468451946820647,0.0147428925885322,0.0156457352812819,0.00338720184038641,172,0.0167698058766558,-0.182061019306667
0.00748100691703096,0.0137045886425001,0.00897590301591961,0.00551019522284933,179,0.0118617543727883,-0.383949690623333
0.257210200595584,0.278296230860151,0.29637183625702,0.215358459328921,181,0.310827567321703,-0.3924594826
0.1634942633687,0.198840739091504,0.181341110329742,0.0884321133928844,183,0.183615073787037,-0.371768132353333
0.259748874437362,0.235668719163577,0.220458667849587,0.40440685349938,184,0.221808140914031,-0.36834257925
0.303476711861035,0.202270436618085,0.221950244853223,0.255564820425577,188,0.24005866316302,-0.33967713163
0.0896507013843974,0.0953742013213989,0.0989241511796592,0.0461534383978098,193,0.0953742013213989,-0.364011440156667
0.207746144947694,0.115843803086372,0.114849104989217,0.209623755676268,195,0.116299074042547,-0.33907961578
0.176207850184647,0.17889871910815,0.171476833575145,0.0611155599145428,196,0.183483289442455,-0.33452478779
0.126882805925097,0.049101740790152,0.0598713397526717,0.0480670894757318,199,0.0685515542958041,-0.30312647812
0.256802232458561,0.149418093755816,0.200722122106186,0.119557146838513,200,0.219462580130644,-0.30854641353
0.398746943763193,0.463080757014535,0.437107832662329,0.202089524254465,204,0.472395712260579,-0.281606387083333
0.224894454169718,0.182363993787898,0.202523210187799,0.187845190673354,206,0.193690012236653,-0.247640724446667
0.257201458944992,0.256108773244715,0.242568371979185,0.161092305467236,207,0.241872620452249,-0.243976655913333
0.265094384327573,0.259080653213304,0.233853656933064,0.139772925769009,208,0.239952697892581,-0.217105148676667
0.296275781152848,0.220097148994087,0.260993999734055,0.154718328019459,209,0.239828100771714,-0.226562868546667
0.267387397560854,0.287528533369522,0.265154806127008,0.134051940065815,210,0.254516419632886,-0.214298854423333
0.317977614810862,0.307030235895843,0.314131617175165,0.228794587089928,211,0.330137505055053,-0.243305300046667
0.134251841876707,0.197351501525432,0.197002079694897,0.154007117137751,212,0.18711548907332,-0.21530615192
0.0156972456759046,0.0150328631655839,0.0160478249633492,0.00411058485044801,213,0.0113595232675889,-0.220367484956667
0.404717462803142,0.388047464302797,0.378160867390488,0.231395817901205,216,0.350434654694831,-0.154343843443333
0.219058344983806,0.288390003201749,0.281566294996084,0.125006668652585,217,0.241885477599716,-0.24492115967
0.186052154495432,0.28202973117388,0.226460553344288,0.165216200502819,221,0.273897738240913,-0.23424385893
0.134216809462583,0.176064519471851,0.158657404196434,0.072036789003325,222,0.21873295797751,-0.217477446066667
0.156018423353587,0.0368186945139858,0.0487750856043369,0.0640920748702904,223,0.0565735045271058,-0.206596361946667
0.0981832715303063,0.155669048262167,0.126338602945533,0.0634873823182998,224,0.123649694676902,-0.211657380513333
0.048312661120949,0.0288377995164554,0.0354259233476264,0.0703855894523337,226,0.0328621865881064,-0.224729141203333
0.00234581674616447,0.0220134047254742,0.00739029607765843,0.000731375523264123,227,0.00799806661331411,-0.220159469143333
0.216275646177914,0.215158363369394,0.202640341323177,0.0758298171589144,230,0.202334697298123,-0.228019688306667
0.367395808941758,0.455858120966467,0.44029120076877,0.251525377336067,231,0.448787527762695,-0.20979236647
0.323059227972019,0.285972599417066,0.317966070716251,0.464307831353121,232,0.371108000732793,-0.22732141707
0.17029998570738,0.107426511581408,0.118588351075331,0.0436762192417042,233,0.113554092990814,-0.22328193589
0.0649952780951437,0.103691069331853,0.0813035734263279,0.0117279118187405,237,0.0677643426904597,-0.244102822943333
0.289825416584025,0.265443669280785,0.277305001545706,0.242496123671503,238,0.283907962510178,-0.238916670376667
0.0723792731328273,0.0968457352344635,0.0746147870351695,0.023161247432985,239,0.0968457352344635,-0.2537619951
0.0202642277821545,0.00891843280493281,0.010893207486374,0.0138759178363392,241,0.0109248902342802,-0.24650842416
0.192851032789354,0.292618101862248,0.240779948544672,0.070528803871995,244,0.292618101862248,-0.260662783033333
0.218312131715146,0.161992970113524,0.16582891130066,0.0773377064523058,245,0.176744579904745,-0.273297747883333
