BrierBest,BrierRest,BrierAll,BrierMP,QuestionID,BrierNotWorst,RepBest
0.0146138930401437,0.0289026396934289,0.0248501780823371,0.0490786083414721,5,0.0275449791779585,-0.49637372242
0.60716806242286,0.687208568982331,0.67624243727556,0.806145613426811,24,0.684635458447246,-0.49637372242
0.0872941316351872,0.0985898531080394,0.099311676731849,0.0611105855333824,46,0.0985898531080394,-0.496875
0.0134472653456367,0.0453505618553775,0.00932717295266688,0.00951962088018159,65,0.0368649055108712,-0.463802645275
0.0728030816470878,0.0539953905273422,0.0536976897814184,0.0209074975272834,66,0.0484063237070325,0.05585079971
0.400051864287884,0.271154388790615,0.314531844981333,0.192947668607538,106,0.275430635556156,-0.49637372242
0.158103213909413,0.226214618392036,0.170057290622098,0.326005594705975,107,0.19914203020123,-0.48274837326
0.239308145247503,0.13682390614791,0.152027444331018,0.049620639497292,108,0.136409703081717,-0.463910353015
0.367622693307191,0.190848944550405,0.198661536613659,0.10319802423228,109,0.19747558071736,-0.47205539476
0.104404289576144,0.0744858512386467,0.0832394016833935,0.0530524758324778,110,0.0852341024772304,-0.40608723606
0.163733270389328,0.144815012664983,0.140586996378069,0.283973552857518,112,0.14362168335248,-0.4598951717
0.0890504065223089,0.0871388289583851,0.0953397900443584,0.0547457176280559,122,0.0997289183573254,-0.45814223788
0.0625919223747155,0.0417013220457772,0.0408125497240093,0.0607252877322206,126,0.0440968450839085,-0.44965535212
0.168994858586563,0.131535149843652,0.145005142295363,0.13267008936988,127,0.126940901877375,-0.452597236875
0.324593194646195,0.297284774303083,0.303304490365285,0.251502733120163,129,0.328238655390916,-0.452597236875
0.257548781945263,0.226742837148504,0.247697295188757,0.34016716158225,130,0.240066442692155,-0.440309488915
0.0452441948555076,0.0425085085441636,0.0400416923701654,0.0290735252207598,131,0.0324406572959348,-0.180817505825
0.052750737062015,0.253419830090736,0.159107849393948,0.0524473335917938,139,0.113410984137528,-0.147525721015
0.376137815893522,0.334202523936311,0.35411768455135,0.257772127956256,140,0.378389603531664,-0.114903591145
0.218941867838433,0.204920753172674,0.219210327446542,0.175606401420531,142,0.211712464733319,-0.440309488915
0.0596646364458721,0.0261402832949427,0.023202716112576,0.0176286901918037,143,0.0226978857745181,-0.440309488915
0.194578996472909,0.22579811650147,0.199917680106797,0.0968222648925335,147,0.225764188703235,-0.437965678335
0.0266225638624201,0.0437907477503754,0.0250113248114986,0.00462619289671193,150,0.0261609925511276,-0.44357638987
0.0641614248954906,0.0875324452133564,0.0831975225641009,0.0654210902230803,154,0.0515013180350724,-0.12636654311
0.163571213077653,0.126925273197104,0.123042655517602,0.0653079188576641,156,0.12565662132052,-0.44216254018
0.239120024113564,0.233804928369984,0.231683071902779,0.133673793494572,157,0.244661447655643,-0.44216254018
0.392373956695976,0.403048778112445,0.389995786625871,0.389638857188963,164,0.404031736551981,-0.386643370425
0.0888397481543522,0.0628786974309293,0.070359979363501,0.0941206717543988,166,0.0843781594723302,-0.37150773207
0.373253628014704,0.278707338091034,0.290581553343496,0.409319452261663,168,0.284689822073821,-0.368231184765
0.12088026631591,0.202929790685542,0.183557541078688,0.0452203426634574,169,0.180791013779801,-0.11838137561
0.559513941085743,0.721899466842732,0.581286510918107,0.723385723731273,170,0.502763015043374,-0.35892597072
0.0515720914404303,0.0182511159339856,0.0156457352812819,0.00338720184038641,172,0.0171726214019702,-0.080311154695
0.00908229639556102,0.0101944476302166,0.00897590301591961,0.00551019522284933,179,0.00990016562672579,-0.348643844005
0.226094202464252,0.273214264227679,0.29637183625702,0.215358459328921,181,0.303523986204679,-0.35862079469
0.159337016489537,0.177797880984677,0.181341110329742,0.0884321133928844,183,0.176562051328896,-0.329303624405
0.214510829987106,0.229668719730426,0.220458667849587,0.40440685349938,184,0.223957282810632,-0.32988025381
0.084017028412622,0.0636771510097088,0.064229255316675,0.093161206673897,186,0.0742487655102282,-0.308718543695
0.262066050219627,0.222885878686112,0.221950244853223,0.255564820425577,188,0.259644094002263,-0.30769442703
0.208438455613219,0.126663633471678,0.153174177291802,0.119008246684348,190,0.198299987747302,-0.306223113495
0.182642324969496,0.153233646011684,0.156628987121237,0.259074894508216,191,0.155805451675964,-0.299427180755
0.13655927823313,0.259667336829303,0.203134755400085,0.0892141593227485,192,0.145182589462414,-0.107284256635
0.0956794648951215,0.087842106160918,0.0989241511796592,0.0461534383978098,193,0.110831985792096,-0.30638307531
0.269061292467117,0.114427573898846,0.114849104989217,0.209623755676268,195,0.120535074871905,-0.29210476671
0.189472680965944,0.174175818107565,0.171476833575145,0.0611155599145428,196,0.177278876772264,-0.285961637625
0.158764290474477,0.0444546853333794,0.0598713397526717,0.0480670894757318,199,0.0791640677463662,-0.269395275855
0.270804878630464,0.168234765774954,0.200722122106186,0.119557146838513,200,0.226858777558128,-0.27327172554
0.409262260399415,0.44962978824013,0.405163027218151,0.30871084420812,202,0.414636244182935,-0.269651038975
0.355928610829178,0.45529571755123,0.437107832662329,0.202089524254465,204,0.437908301116544,-0.223037698315
0.311830419807729,0.340077223621769,0.31813281156066,0.154593789804912,205,0.300656031341256,-0.223037698315
0.258645790008142,0.183594163647999,0.202523210187799,0.187845190673354,206,0.222294168124343,-0.188921163405
0.247421564207021,0.265514731912556,0.242568371979185,0.161092305467236,207,0.26160967561545,-0.186670668455
0.272918886780511,0.256532695889683,0.233853656933064,0.139772925769009,208,0.238293997771124,-0.170598826735
0.340213688465867,0.238678136925837,0.260993999734055,0.154718328019459,209,0.262815132142571,-0.173061540705
0.265451492520431,0.281383773585931,0.265154806127008,0.134051940065815,210,0.255851626283377,-0.170598826735
0.326997882622093,0.305575342498178,0.314131617175165,0.228794587089928,211,0.329537095044569,-0.17877885489
0.175257256257533,0.187018461493473,0.197002079694897,0.154007117137751,212,0.191567437687146,-0.170598826735
0.0168870985674798,0.0148949003044793,0.0160478249633492,0.00411058485044801,213,0.0138952459386215,-0.16199237652
0.346215078886366,0.391414774311204,0.378160867390488,0.231395817901205,216,0.377675335940327,-0.06791114607
0.195806174095464,0.295693371096241,0.281566294996084,0.125006668652585,217,0.226848311657499,-0.170168871615
0.157240627695535,0.209434594961225,0.19071947040326,0.180721667402857,218,0.142122845401479,-0.17361813818
0.10338387062114,0.123785901718267,0.11303820196937,0.121967462449881,220,0.0875922142030252,-0.15621028606
0.204189108115112,0.231084481740267,0.226460553344288,0.165216200502819,221,0.232148382871019,-0.16877580956
0.134743700839801,0.178670280015342,0.158657404196434,0.072036789003325,222,0.175103339349103,-0.155750547925
