BrierBest,BrierRest,BrierAll,BrierMP,QuestionID,BrierNotWorst,RepBest
0.0153477853921215,0.0267653313939126,0.0248501780823371,0.0490786083414721,5,0.0257073912827764,-0.495164963226667
0.640559692827258,0.68280953382482,0.67624243727556,0.806145613426811,24,0.686999261567539,-0.495164963226667
0.0749633976880921,0.103637036432403,0.099311676731849,0.0611105855333824,46,0.0958773946367311,-0.495164963226667
0.35169930094472,0.390892036169885,0.388637386206289,0.286481218293493,56,0.398383818070143,-0.495164963226667
0.0108792470816521,0.0465940606654016,0.00932717295266688,0.00951962088018159,65,0.0377637383932285,-0.451736860366667
0.0643292820671238,0.0566482048303093,0.0536976897814184,0.0209074975272834,66,0.0490328352611719,0.10887373758
0.340020622507551,0.272427357304545,0.289650050717655,0.245284860445241,71,0.283311902639954,-0.495164963226667
0.427845349813181,0.277677853776509,0.314531844981333,0.192947668607538,106,0.280896745796668,-0.495164963226667
0.188567730159537,0.198072431114621,0.170057290622098,0.326005594705975,107,0.214350171833382,-0.476997831013333
0.251592016633079,0.147957545152634,0.152027444331018,0.049620639497292,108,0.140036844637558,-0.451880470686667
0.442263832886507,0.187891829351054,0.198661536613659,0.10319802423228,109,0.192222690442203,-0.462740526346667
0.105789657005054,0.0765879993340299,0.0832394016833935,0.0530524758324778,110,0.0846700686542792,-0.37705034896
0.180775603749151,0.140594599386927,0.140586996378069,0.283973552857518,112,0.144160153664904,-0.4465268956
0.083231831043093,0.0907934697737318,0.0953397900443584,0.0547457176280559,122,0.094333163197601,-0.444189650506667
0.0698908792510361,0.0413231243846765,0.0408125497240093,0.0607252877322206,126,0.0457551020070135,-0.432873802826667
0.14502407456094,0.144539778407718,0.145005142295363,0.13267008936988,127,0.13291770824483,-0.436796315833333
0.349131594269285,0.292354827282605,0.303304490365285,0.251502733120163,129,0.32085132725406,-0.436796315833333
0.261815369999439,0.233155242886477,0.247697295188757,0.34016716158225,130,0.243194544568842,-0.420412651886667
0.0360743839553256,0.0573982731217529,0.0400416923701654,0.0290735252207598,131,0.039479311238985,-0.152132547853333
0.0483261529492112,0.247902629471906,0.159107849393948,0.0524473335917938,139,0.115323436481898,-0.0817319515666667
0.38546638467842,0.34393222344003,0.35411768455135,0.257772127956256,140,0.362143245319483,-0.05966980544
0.244649094151536,0.189422358880072,0.219210327446542,0.175606401420531,142,0.2083991390457,-0.420412651886667
0.0681057557471273,0.0258815284880859,0.023202716112576,0.0176286901918037,143,0.023341589884548,-0.420412651886667
0.191473557261624,0.222030516461259,0.199917680106797,0.0968222648925335,147,0.222373923227512,-0.417287571113333
0.0262677701705897,0.0369246499369715,0.0250113248114986,0.00462619289671193,150,0.0255611464501904,-0.424768519826667
0.0433990046850288,0.0921574974785185,0.0831975225641009,0.0654210902230803,154,0.061508642028026,-0.0904646914266667
0.168934532706932,0.128617208309768,0.123042655517602,0.0653079188576641,156,0.12482987438774,-0.422883386906667
